404.62	3.072	26893.26573	24411.88578	22266.77855	20298.18648	18156.51282	16106.45688	14498.25175	12639.01865	11300.35198	9849.83916	8514.9021	7184.23543	6202.25874	5199.83916	4391.21678	3637.88345	3008.65734	2537.63636	2206.88578	1975.06993	1895.2028	1924.98834	2046.96037	2381.34033	2874.01399	3431.2634	4138.30536	4867.71329	5951.46154	7079.24709	8327.45688	9560.77156	11248.44988	12981.18881	14762.94172	16633.41026	18633.22844	20850.71562
405.02	3.069	29350.29371	26659.86247	24343.04196	22170.68998	19831.05361	17585.27739	15816.02331	13876.82284	12395.69231	10792.62238	9360.72261	7864.55012	6761.00699	5690.54312	4792.75758	3952.12354	3307.70862	2784.07925	2404.20979	2167.14219	2066.93939	2077.23077	2264.17016	2611.75291	3144.10956	3766.14219	4537.11189	5342.25874	6508.47086	7740.7669	9150.20979	10488.71562	12340.29138	14289.61072	16232.01399	18217.68998	20359.52681	22828.30769
405.43	3.066	31951.78788	29090.82517	26544.54079	24204.51049	21605.36131	19212.72028	17250.67133	15228.08159	13542.4289	11785.7366	10206.16783	8632.17483	7364.37063	6272.20047	5228.75291	4317.83217	3607.7669	3081.96737	2635.26107	2379.22844	2230.10956	2286.68531	2488.00466	2894	3440.85781	4151.2634	4977.93706	5891.22611	7122.68065	8484.52681	10061.29837	11534.89744	13537.61772	15699.8951	17723.49184	19966.13054	22244.38928	24950.90909
405.83	3.063	34701.662	31595.338	28910.32401	26360.15385	23515.70862	20940.70629	18785.51282	16573.70629	14784.11888	12856.65501	11140.88811	9416.48718	8013.54779	6861.38462	5699.50117	4661.19347	3964.09091	3383.36364	2884.29138	2612.9697	2477.338	2556.91375	2760.59441	3175.69697	3770.33333	4573.45921	5489.00932	6453.65967	7774.58275	9236.61772	10969.99767	12602.24709	14755.20746	17173.91142	19282.10723	21745.82751	24214.66434	27133.64569
406.24	3.06	37366.05361	34182.71562	31179.35431	28460.02331	25389.0373	22624.45455	20307.38928	17922.40093	16058.20746	13907.2704	12072.19114	10208.27506	8677.37296	7450.76224	6133.5035	5052.89277	4259.62238	3685.49184	3110.92308	2816.10956	2700.55012	2797.51981	3012.52214	3474.82517	4072.95338	4962.08392	5927.16783	7015.24942	8404.62238	9988.84149	11890.21212	13692.44988	15948.83217	18552.61072	20789.19347	23506.66434	26149.76457	29281.0303
406.64	3.057	40099.32867	36661.60839	33395.18415	30570.52681	27270.83683	24265.74359	21775.79487	19279.00466	17286.17016	14949.69464	12982.13054	10986.46154	9345.8648	7998.7296	6595.64569	5455.74825	4589.56643	3959.48951	3354.78788	3050.41958	2931.99767	3046.97436	3258.23776	3746.98368	4376.65501	5355.26807	6355.10956	7569.95804	9037.86014	10747.67133	12726.81119	14740.78322	17087.92774	19898.56643	22247.57809	25248.97902	27949.69697	31344.40559
407.05	3.054	42516.77855	38931.08625	35426.62937	32495.57343	29034.23776	25853.1049	23196.72261	20511.2331	18371.23543	15930.9021	13833.00233	11744.56876	9988.34732	8544.06527	7069.95571	5831.85548	4905.662	4222.37296	3604.97203	3308.77156	3171.83683	3290.47319	3527.24242	4005.5641	4707.74825	5729.7296	6816.98135	8098.58741	9696.10023	11481.96737	13561.18648	15740.90443	18220.58275	21200.88112	23722.93473	26855.96737	29774.52681	33386.74359
407.45	3.051	44819.18648	41063.54779	37328.08159	34267.13287	30687.45455	27306.2634	24505.95338	21706.87879	19432.82051	16819.8951	14621.84848	12383.96737	10619.07692	9004.25874	7494.53613	6217.61072	5252.85315	4500.96037	3846.83683	3551.37063	3415.79021	3528.26107	3784.03963	4268.58974	5024.41725	6089.44056	7225.34499	8610.36131	10289.41725	12209.75524	14354.05594	16635.61538	19309.64569	22372.59674	25054.78322	28302.66434	31436.75291	35261.40093
407.86	3.048	46915.73427	42995.64336	39041.04429	35900.20047	32214.1352	28645.52914	25704.72028	22838.31702	20353.12587	17667.331	15349.38695	13008.0676	11218.36597	9411.68065	7858.86014	6595.17249	5547.38228	4742.40793	4058.62704	3729.82517	3622.25175	3734.21911	3998.67133	4554.08392	5336.78788	6381.99068	7645.71562	9044.34732	10868.08392	12914.75524	15127.82984	17532.0373	20394.52448	23564.82517	26395.92075	29783.48019	33097.41725	37075.45455
408.27	3.045	48759.80186	44768.48252	40712.05128	37425.37529	33629.39627	29860.1352	26868.55245	23826.27273	21192.84382	18389.38928	15981.93007	13581.22844	11707.91841	9784.10256	8188.37995	6927.82751	5807.94639	4948.67599	4297.34732	3907.01399	3797.68531	3915.96037	4217.9697	4819.11422	5633.79021	6691.66434	8044.12121	9468.80886	11423.99068	13560.35897	15868.71562	18334.10023	21334.13753	24578.44289	27691.00699	31172.17016	34750.54545	38921.52448
408.67	3.042	50603.15618	46419.37995	42283.48252	38891.57343	34930.55478	31053.7669	27919.45455	24758.48252	21974.46387	19100.55944	16576.48485	14092.56876	12115.44755	10163.03963	8525.5641	7203.80186	6048.7296	5124.99534	4463.35431	4060.09324	3926.25641	4058.62238	4391.39161	5009.13753	5897.94872	6970.67366	8407.51049	9856.22844	11924.49184	14165.10956	16493.76923	19091.00699	22260.4965	25521.3683	28812.79254	32410.40559	36187.18182	40532.46387
409.08	3.039	52186.91841	47922.5641	43753.86946	40188.41492	36018.07925	32095.48019	28775.9697	25553.97436	22680.17716	19718.64336	17088.51282	14577.58508	12512.26107	10487.04196	8771.88112	7419.23543	6253.57576	5258.83217	4571.09324	4134.74592	4029.76923	4127.99068	4550.62471	5183.95804	6113.88345	7176.73893	8722.79953	10219.48252	12375.27739	14705.57576	17068	19762.14452	23132.49883	26463.60839	29905.83683	33635.51981	37582.49184	42108.72028
409.48	3.036	53723.60373	49350.82051	45069.13054	41352.68065	37038.8951	33103.74359	29672.54545	26333.41259	23318.02564	20289.45688	17498.68765	15007.36364	12828.04662	10804.03497	8974.44755	7591.31469	6371.29371	5376.06061	4655.24942	4169.2634	4056.40793	4215.21212	4626.03497	5301.29138	6257.43357	7346.02098	8978.34965	10548.40793	12791.87413	15213.78322	17661.01632	20437.08392	23920.35897	27423.18648	30883.27273	34868.70163	38964.01865	43488.79254
409.89	3.033	55047.98601	50539.04429	46225.75991	42406.28904	37982.03963	33932.8951	30453.46387	26936.13753	23915.03963	20791.02331	17897.81352	15328.67832	13039.40793	11039.16783	9112.95338	7675.04429	6454.49417	5402.05828	4667.20979	4189.66434	4088.87413	4227.92774	4665.0373	5330.85781	6340.331	7490.14685	9118.34499	10752.25408	13072.0676	15563.34965	18129.9021	20962.15618	24515.35198	28170.00699	31770.79254	35869.04429	40104.99068	44712.62238
410.29	3.03	56009.87879	51443.68765	46989.51515	43109.53846	38633.16783	34452.03963	30862.25408	27274.98368	24321.94172	21065.11655	18099.82984	15533.53613	13122.48019	11094.02331	9171.52681	7670.30769	6375.10256	5401.43124	4610.45688	4116.37995	4031.72727	4163.64802	4614.74825	5288.4662	6317.01865	7560.1958	9121.0303	10864.93007	13170.43357	15756.59674	18360.94639	21323.96037	24854.44289	28600.11655	32232.75991	36549.71795	40754.63869	45480.92075
410.7	3.027	56531.99534	51777.86946	47361.2634	43437.58275	39024.13054	34732.56177	31129.99301	27458.16084	24519.83683	21187.07692	18184.56643	15563.89977	13105.70862	11079.05828	9168.85548	7587.24009	6316.91608	5329.06294	4524.82284	4059.02098	3948.8345	4057.55944	4504.18881	5190.27972	6231.00932	7503.00932	9020.55478	10856.8951	13116.23543	15740.95804	18367.84615	21380.37762	24916.39161	28707.38228	32369.08625	36799.24242	40866.27972	45687.60373
