409.48	3.036	0.0017	0.00719	0.00309	0.00415	0.00794	0.01017	0.01036	0.01123	0.0119	0.01262	0.01341	0.01539	0.01588	0.01765	0.0179	0.01374	0.00781	0.00452	0.00124	0.00159	0.00151	0.00136
409.89	3.033	0.00189	0.00623	0.00297	0.00449	0.00745	0.00962	0.01067	0.01188	0.01204	0.01143	0.01335	0.01537	0.01573	0.017	0.01791	0.01346	0.00783	0.00357	7.47086E-4	0.00114	0.00183	0.00121
410.29	3.03	0.0016	0.00408	0.00283	0.00482	0.00727	0.00984	0.01073	0.01179	0.01239	0.01118	0.01371	0.01527	0.01558	0.01677	0.01808	0.01385	0.00844	0.00261	0.00102	0.00174	0.00158	0.00127
410.7	3.027	0.0036	0.00206	0.00287	0.00489	0.00715	0.0102	0.01147	0.01147	0.01265	0.01112	0.014	0.01487	0.01604	0.01676	0.01832	0.01403	0.00898	0.00186	1.89277E-4	0.00176	0.00183	0.00116
411.11	3.024	0.0052	0.00162	0.00287	0.00477	0.0068	0.01068	0.01152	0.01179	0.01283	0.01131	0.01451	0.01553	0.01661	0.01646	0.01846	0.01459	0.01044	0.00134	1.31235E-4	0.00237	0.00191	0.00157
411.51	3.021	0.00563	8.78788E-5	0.00408	0.00587	0.00644	0.01153	0.01215	0.01247	0.01298	0.01203	0.01497	0.01596	0.01639	0.01687	0.01873	0.01572	0.01152	8.63403E-4	0.00145	0.00353	0.00135	0.00208
411.92	3.018	0.00441	5.92075E-4	0.00396	0.00538	0.00679	0.01242	0.01278	0.0131	0.01318	0.01371	0.01576	0.01736	0.01683	0.0183	0.01943	0.01692	0.01159	0.00139	0.00186	0.00341	0.00129	0.00227
412.32	3.015	0.00433	0.00157	0.00433	0.00585	0.0073	0.01349	0.01288	0.0139	0.01426	0.01518	0.017	0.01881	0.01806	0.02027	0.02057	0.01783	0.01143	0.00308	0.00219	0.00383	0.00194	0.00272
412.73	3.012	0.00425	0.00314	0.00532	0.00648	0.00813	0.01391	0.01328	0.01497	0.01527	0.01641	0.01786	0.01962	0.01915	0.02078	0.02107	0.01849	0.01026	0.00375	0.00214	0.00319	0.00232	0.00289
413.14	3.009	0.00354	0.00358	0.00527	0.00708	0.00976	0.01469	0.01321	0.0153	0.01611	0.01781	0.01914	0.02085	0.02159	0.02297	0.02189	0.0188	0.00992	0.00489	0.00232	0.00346	0.0026	0.00279
